date,type,ticker,rating_osc,rating_ma
2019-12-20,stock,AMZN,Buy,Srong Buy
2019-12-20,stock,AAPL,Neutral,Srong Buy
2019-12-21,crypto,DASHUSD,Sell,Srong Sell
2019-12-21,crypto,XRPUSD,Sell,Srong Sell
2019-12-21,crypto,BNBUSD,Sell,Srong Sell
2019-12-21,crypto,ETHUSD,Sell,Srong Sell
2019-12-21,crypto,BTCUSD,Sell,Srong Sell
2019-12-21,crypto,LTCUSD,Sell,Srong Sell
2019-12-21,crypto,IOTAUSD,Sell,Srong Sell
2019-12-21,crypto,EOSUSD,Sell,Srong Sell
2019-12-22,crypto,BTCUSD,Buy,Srong Sell
2019-12-22,crypto,IOTAUSD,Buy,Srong Sell
2019-12-22,crypto,BNBUSD,Neutral,Srong Sell
2019-12-22,crypto,EOSUSD,Buy,Srong Sell
2019-12-22,crypto,LTCUSD,Buy,Srong Sell
2019-12-22,crypto,DASHUSD,Neutral,Srong Sell
2019-12-22,crypto,ETHUSD,Sell,Srong Sell
2019-12-22,crypto,XRPUSD,Neutral,Srong Sell
2019-12-23,crypto,ETHUSD,Sell,Srong Sell
2019-12-23,crypto,BNBUSD,Neutral,Srong Sell
2019-12-23,crypto,LTCUSD,Neutral,Srong Sell
2019-12-23,crypto,BTCUSD,Buy,Buy
2019-12-23,crypto,IOTAUSD,Sell,Srong Sell
2019-12-23,crypto,XRPUSD,Sell,Srong Sell
2019-12-23,crypto,DASHUSD,Sell,Srong Sell
2019-12-23,crypto,EOSUSD,Neutral,Sell
2019-12-23,index,NIFTY,Sell,Srong Buy
2019-12-23,index,SPX,Buy,Srong Buy
2019-12-23,index,DAX,Buy,Srong Buy
2019-12-23,index,VIX,Sell,Srong Sell
2019-12-23,index,IXIC,Buy,Srong Buy
2019-12-23,index,DJI,Buy,Srong Buy
2019-12-23,index,NI225,Buy,Srong Buy
2019-12-23,index,TSX,Buy,Srong Buy
2019-12-23,stock,BABA,Sell,Srong Buy
2019-12-23,stock,JNJ,Sell,Srong Buy
2019-12-23,stock,MSFT,Buy,Srong Buy
2019-12-23,stock,AAPL,Buy,Srong Buy
2019-12-23,stock,AMZN,Buy,Srong Buy
2019-12-23,stock,FB,Buy,Srong Buy
2019-12-23,stock,JPM,Neutral,Srong Buy
2019-12-23,stock,GOOG,Buy,Srong Buy
2019-12-24,index,NI225,Buy,Srong Buy
2019-12-24,index,TSX,Neutral,Srong Buy
2019-12-24,index,DJI,Neutral,Srong Buy
2019-12-24,index,NIFTY,Neutral,Srong Buy
2019-12-24,index,SPX,Sell,Srong Buy
2019-12-24,index,DAX,Neutral,Srong Buy
2019-12-24,index,IXIC,Sell,Srong Buy
2019-12-24,index,VIX,Buy,Srong Sell
2019-12-24,stock,AAPL,Sell,Srong Buy
2019-12-24,stock,GOOG,Neutral,Srong Buy
2019-12-24,stock,MSFT,Sell,Srong Buy
2019-12-24,stock,JNJ,Sell,Srong Buy
2019-12-24,stock,FB,Buy,Srong Buy
2019-12-24,stock,BABA,Sell,Srong Buy
2019-12-24,stock,JPM,Sell,Srong Buy
2019-12-24,stock,AMZN,Buy,Srong Buy
2019-12-24,crypto,EOSUSD,Buy,Srong Sell
2019-12-24,crypto,BNBUSD,Buy,Srong Sell
2019-12-24,crypto,DASHUSD,Neutral,Srong Sell
2019-12-24,crypto,ETHUSD,Neutral,Srong Sell
2019-12-24,crypto,XRPUSD,Neutral,Srong Sell
2019-12-24,crypto,LTCUSD,Buy,Srong Sell
2019-12-24,crypto,IOTAUSD,Buy,Srong Sell
2019-12-24,crypto,BTCUSD,Buy,Sell
2019-12-25,crypto,IOTAUSD,Sell,Srong Sell
2019-12-25,crypto,DASHUSD,Sell,Srong Sell
2019-12-25,crypto,XRPUSD,Sell,Srong Sell
2019-12-25,crypto,BNBUSD,Neutral,Srong Sell
2019-12-25,crypto,ETHUSD,Sell,Srong Sell
2019-12-25,crypto,LTCUSD,Sell,Srong Sell
2019-12-25,crypto,BTCUSD,Sell,Sell
2019-12-25,crypto,EOSUSD,Sell,Srong Sell
2019-12-26,stock,FB,Neutral,Srong Buy
2019-12-26,stock,JPM,Sell,Srong Buy
2019-12-26,stock,BABA,Neutral,Srong Buy
2019-12-26,stock,AMZN,Neutral,Srong Buy
2019-12-26,stock,AAPL,Sell,Srong Buy
2019-12-26,stock,GOOG,Neutral,Srong Buy
2019-12-26,stock,JNJ,Sell,Srong Buy
2019-12-26,stock,MSFT,Sell,Srong Buy
2019-12-26,crypto,IOTAUSD,Sell,Srong Sell
2019-12-26,crypto,ETHUSD,Neutral,Srong Sell
2019-12-26,crypto,BNBUSD,Buy,Srong Sell
2019-12-26,crypto,BTCUSD,Buy,Srong Sell
2019-12-26,crypto,DASHUSD,Neutral,Srong Sell
2019-12-26,crypto,XRPUSD,Neutral,Srong Sell
2019-12-26,crypto,EOSUSD,Buy,Srong Sell
2019-12-26,crypto,LTCUSD,Buy,Srong Sell
2019-12-26,index,DJI,Sell,Srong Buy
2019-12-26,index,IXIC,Neutral,Srong Buy
2019-12-26,index,TSX,Buy,Srong Buy
2019-12-26,index,DAX,Neutral,Srong Buy
2019-12-26,index,SPX,Sell,Srong Buy
2019-12-26,index,NI225,Neutral,Srong Buy
2019-12-26,index,VIX,Sell,Srong Sell
2019-12-26,index,NIFTY,Sell,Srong Buy
2019-12-27,index,DJI,Neutral,Srong Buy
2019-12-27,index,VIX,Sell,Srong Sell
2019-12-27,index,DAX,Neutral,Srong Buy
2019-12-27,index,NI225,Sell,Srong Buy
2019-12-27,index,TSX,Buy,Srong Buy
2019-12-27,index,SPX,Neutral,Srong Buy
2019-12-27,index,NIFTY,Buy,Buy
2019-12-27,index,IXIC,Buy,Srong Buy
2019-12-27,stock,JNJ,Buy,Srong Buy
2019-12-27,stock,AMZN,Buy,Srong Buy
2019-12-27,stock,FB,Buy,Srong Buy
2019-12-27,stock,GOOG,Sell,Srong Buy
2019-12-27,stock,AAPL,Neutral,Srong Buy
2019-12-27,stock,MSFT,Neutral,Srong Buy
2019-12-27,stock,BABA,Buy,Srong Buy
2019-12-27,stock,JPM,Sell,Srong Buy
2019-12-27,crypto,ETHUSD,Neutral,Srong Sell
2019-12-27,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-27,crypto,LTCUSD,Neutral,Srong Sell
2019-12-27,crypto,BNBUSD,Neutral,Srong Sell
2019-12-27,crypto,BTCUSD,Buy,Srong Sell
2019-12-27,crypto,DASHUSD,Sell,Srong Sell
2019-12-27,crypto,XRPUSD,Sell,Srong Sell
2019-12-27,crypto,EOSUSD,Neutral,Srong Sell
2019-12-28,crypto,LTCUSD,Sell,Srong Sell
2019-12-28,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-28,crypto,BNBUSD,Sell,Srong Sell
2019-12-28,crypto,ETHUSD,Sell,Srong Sell
2019-12-28,crypto,BTCUSD,Sell,Sell
2019-12-28,crypto,DASHUSD,Sell,Srong Sell
2019-12-28,crypto,XRPUSD,Sell,Srong Sell
2019-12-28,crypto,EOSUSD,Sell,Sell
2019-12-29,crypto,DASHUSD,Buy,Srong Sell
2019-12-29,crypto,EOSUSD,Buy,Buy
2019-12-29,crypto,LTCUSD,Buy,Neutral
2019-12-29,crypto,IOTAUSD,Buy,Srong Sell
2019-12-29,crypto,ETHUSD,Buy,Srong Sell
2019-12-29,crypto,BNBUSD,Buy,Srong Sell
2019-12-29,crypto,BTCUSD,Buy,Neutral
2019-12-29,crypto,XRPUSD,Buy,Srong Sell
2019-12-30,crypto,XRPUSD,Neutral,Srong Sell
2019-12-30,crypto,EOSUSD,Sell,Buy
2019-12-30,crypto,DASHUSD,Neutral,Sell
2019-12-30,crypto,BNBUSD,Buy,Sell
2019-12-30,crypto,IOTAUSD,Neutral,Sell
2019-12-30,crypto,BTCUSD,Neutral,Buy
2019-12-30,crypto,ETHUSD,Buy,Sell
2019-12-30,crypto,LTCUSD,Neutral,Neutral
2019-12-30,index,NI225,Buy,Srong Buy
2019-12-30,index,TSX,Neutral,Srong Buy
2019-12-30,index,DAX,Neutral,Srong Buy
2019-12-30,index,NIFTY,Neutral,Srong Buy
2019-12-30,index,SPX,Sell,Srong Buy
2019-12-30,index,VIX,Sell,Buy
2019-12-30,index,IXIC,Neutral,Srong Buy
2019-12-30,index,DJI,Neutral,Srong Buy
2019-12-30,stock,FB,Sell,Srong Buy
2019-12-30,stock,AMZN,Neutral,Srong Buy
2019-12-30,stock,AAPL,Neutral,Srong Buy
2019-12-30,stock,BABA,Neutral,Srong Buy
2019-12-30,stock,MSFT,Neutral,Srong Buy
2019-12-30,stock,GOOG,Neutral,Srong Buy
2019-12-30,stock,JNJ,Buy,Srong Buy
2019-12-30,stock,JPM,Sell,Srong Buy
2019-12-31,index,DJI,Buy,Srong Buy
2019-12-31,index,DAX,Buy,Srong Buy
2019-12-31,index,TSX,Buy,Srong Buy
2019-12-31,index,SPX,Buy,Srong Buy
2019-12-31,index,NI225,Neutral,Buy
2019-12-31,index,IXIC,Buy,Srong Buy
2019-12-31,index,VIX,Neutral,Buy
2019-12-31,index,NIFTY,Buy,Srong Buy
2019-12-31,crypto,XRPUSD,Buy,Srong Sell
2019-12-31,crypto,BNBUSD,Buy,Sell
2019-12-31,crypto,BTCUSD,Buy,Srong Sell
2019-12-31,crypto,LTCUSD,Buy,Sell
2019-12-31,crypto,ETHUSD,Buy,Sell
2019-12-31,crypto,IOTAUSD,Buy,Srong Sell
2019-12-31,crypto,EOSUSD,Buy,Neutral
2019-12-31,crypto,DASHUSD,Buy,Srong Sell
2019-12-31,stock,AMZN,Neutral,Srong Buy
2019-12-31,stock,JNJ,Buy,Srong Buy
2019-12-31,stock,BABA,Buy,Srong Buy
2019-12-31,stock,MSFT,Buy,Srong Buy
2019-12-31,stock,FB,Neutral,Srong Buy
2019-12-31,stock,JPM,Sell,Srong Buy
2019-12-31,stock,GOOG,Neutral,Buy
2019-12-31,stock,AAPL,Neutral,Srong Buy
2020-01-01,crypto,ETHUSD,Buy,Srong Sell
2020-01-01,crypto,IOTAUSD,Neutral,Srong Sell
2020-01-01,crypto,EOSUSD,Sell,Sell
2020-01-01,crypto,DASHUSD,Buy,Srong Sell
2020-01-01,crypto,BNBUSD,Sell,Sell
2020-01-01,crypto,BTCUSD,Sell,Srong Sell
2020-01-01,crypto,XRPUSD,Neutral,Srong Sell
2020-01-01,crypto,LTCUSD,Buy,Srong Sell
2020-01-02,index,DAX,Buy,Srong Buy
2020-01-02,index,DJI,Buy,Srong Buy
2020-01-02,index,SPX,Buy,Srong Buy
2020-01-02,index,NIFTY,Buy,Buy
2020-01-02,index,IXIC,Buy,Srong Buy
2020-01-02,index,TSX,Neutral,Srong Buy
2020-01-02,index,VIX,Buy,Buy
2020-01-02,index,NI225,Neutral,Buy
2020-01-02,crypto,LTCUSD,Buy,Srong Sell
2020-01-02,crypto,IOTAUSD,Buy,Srong Sell
2020-01-02,crypto,EOSUSD,Buy,Sell
2020-01-02,crypto,BTCUSD,Buy,Srong Sell
2020-01-02,crypto,BNBUSD,Buy,Sell
2020-01-02,crypto,ETHUSD,Buy,Srong Sell
2020-01-02,crypto,XRPUSD,Buy,Srong Sell
2020-01-02,crypto,DASHUSD,Buy,Srong Sell
2020-01-02,stock,JNJ,Sell,Srong Buy
2020-01-02,stock,MSFT,Buy,Srong Buy
2020-01-02,stock,BABA,Neutral,Srong Buy
2020-01-02,stock,AMZN,Buy,Srong Buy
2020-01-02,stock,JPM,Sell,Srong Buy
2020-01-02,stock,FB,Buy,Srong Buy
2020-01-02,stock,AAPL,Buy,Srong Buy
2020-01-02,stock,GOOG,Neutral,Buy
2020-01-03,index,DJI,Neutral,Srong Buy
2020-01-03,index,SPX,Neutral,Srong Buy
2020-01-03,index,IXIC,Buy,Srong Buy
2020-01-03,index,VIX,Buy,Srong Sell
2020-01-03,index,NIFTY,Sell,Srong Buy
2020-01-03,index,NI225,Neutral,Buy
2020-01-03,index,TSX,Buy,Srong Buy
2020-01-03,index,DAX,Buy,Srong Buy
2020-01-03,crypto,ETHUSD,Sell,Srong Sell
2020-01-03,crypto,BNBUSD,Buy,Srong Sell
2020-01-03,crypto,XRPUSD,Neutral,Srong Sell
2020-01-03,crypto,IOTAUSD,Neutral,Srong Sell
2020-01-03,crypto,LTCUSD,Neutral,Srong Sell
2020-01-03,crypto,DASHUSD,Neutral,Srong Sell
2020-01-03,crypto,EOSUSD,Neutral,Srong Sell
2020-01-03,crypto,BTCUSD,Buy,Srong Sell
2020-01-03,stock,JNJ,Sell,Srong Buy
2020-01-03,stock,JPM,Neutral,Srong Buy
2020-01-03,stock,BABA,Sell,Srong Buy
2020-01-03,stock,GOOG,Neutral,Srong Buy
2020-01-03,stock,MSFT,Neutral,Srong Buy
2020-01-03,stock,FB,Neutral,Srong Buy
2020-01-03,stock,AAPL,Buy,Srong Buy
2020-01-03,stock,AMZN,Neutral,Srong Buy
2020-01-04,crypto,BNBUSD,Sell,Sell
2020-01-04,crypto,BTCUSD,Sell,Neutral
2020-01-04,crypto,DASHUSD,Neutral,Sell
2020-01-04,crypto,LTCUSD,Sell,Sell
2020-01-04,crypto,EOSUSD,Sell,Buy
2020-01-04,crypto,XRPUSD,Neutral,Srong Sell
2020-01-04,crypto,ETHUSD,Neutral,Sell
2020-01-04,crypto,IOTAUSD,Neutral,Sell
2020-01-05,crypto,DASHUSD,Buy,Buy
2020-01-05,crypto,LTCUSD,Neutral,Neutral
2020-01-05,crypto,XRPUSD,Sell,Srong Sell
2020-01-05,crypto,ETHUSD,Sell,Sell
2020-01-05,crypto,BTCUSD,Sell,Buy
2020-01-05,crypto,BNBUSD,Sell,Sell
2020-01-05,crypto,EOSUSD,Neutral,Buy
2020-01-05,crypto,IOTAUSD,Neutral,Sell
2020-01-06,index,IXIC,Buy,Srong Buy
2020-01-06,index,VIX,Buy,Buy
2020-01-06,index,TSX,Neutral,Srong Buy
2020-01-06,index,NI225,Neutral,Buy
2020-01-06,index,DJI,Buy,Srong Buy
2020-01-06,index,SPX,Buy,Srong Buy
2020-01-06,index,NIFTY,Neutral,Srong Buy
2020-01-06,index,DAX,Neutral,Buy
2020-01-06,stock,MSFT,Buy,Srong Buy
2020-01-06,stock,FB,Neutral,Srong Buy
2020-01-06,stock,GOOG,Neutral,Srong Buy
2020-01-06,stock,BABA,Sell,Srong Buy
2020-01-06,stock,AMZN,Buy,Srong Buy
2020-01-06,stock,JPM,Neutral,Srong Buy
2020-01-06,stock,AAPL,Buy,Srong Buy
2020-01-06,stock,JNJ,Neutral,Srong Buy
2020-01-06,crypto,BNBUSD,Buy,Neutral
2020-01-06,crypto,BTCUSD,Neutral,Buy
2020-01-06,crypto,LTCUSD,Neutral,Buy
2020-01-06,crypto,XRPUSD,Neutral,Sell
2020-01-06,crypto,IOTAUSD,Neutral,Sell
2020-01-06,crypto,DASHUSD,Neutral,Buy
2020-01-06,crypto,ETHUSD,Neutral,Neutral
2020-01-06,crypto,EOSUSD,Buy,Buy
2020-01-07,index,DAX,Neutral,Sell
2020-01-07,index,NIFTY,Neutral,Sell
2020-01-07,index,SPX,Buy,Srong Buy
2020-01-07,index,VIX,Buy,Buy
2020-01-07,index,NI225,Sell,Sell
2020-01-07,index,TSX,Sell,Srong Buy
2020-01-07,index,IXIC,Buy,Srong Buy
2020-01-07,index,DJI,Buy,Srong Buy
2020-01-07,crypto,XRPUSD,Buy,Buy
2020-01-07,crypto,ETHUSD,Neutral,Buy
2020-01-07,crypto,BNBUSD,Neutral,Buy
2020-01-07,crypto,BTCUSD,Buy,Buy
2020-01-07,crypto,LTCUSD,Neutral,Buy
2020-01-07,crypto,DASHUSD,Neutral,Buy
2020-01-07,crypto,EOSUSD,Buy,Buy
2020-01-07,crypto,IOTAUSD,Neutral,Buy
2020-01-07,stock,AMZN,Neutral,Srong Buy
2020-01-07,stock,BABA,Neutral,Srong Buy
2020-01-07,stock,AAPL,Sell,Srong Buy
2020-01-07,stock,FB,Neutral,Srong Buy
2020-01-07,stock,MSFT,Buy,Srong Buy
2020-01-07,stock,JNJ,Neutral,Srong Buy
2020-01-07,stock,GOOG,Buy,Srong Buy
2020-01-07,stock,JPM,Sell,Srong Buy
2020-01-08,index,DAX,Sell,Srong Buy
2020-01-08,index,SPX,Neutral,Srong Buy
2020-01-08,index,NI225,Sell,Buy
2020-01-08,index,DJI,Neutral,Srong Buy
2020-01-08,index,TSX,Sell,Srong Buy
2020-01-08,index,VIX,Buy,Buy
2020-01-08,index,IXIC,Buy,Srong Buy
2020-01-08,index,NIFTY,Sell,Sell
2020-01-08,stock,MSFT,Buy,Srong Buy
2020-01-08,stock,JPM,Neutral,Buy
2020-01-08,stock,GOOG,Sell,Srong Buy
2020-01-08,stock,AAPL,Buy,Srong Buy
2020-01-08,stock,JNJ,Sell,Srong Buy
2020-01-08,stock,FB,Sell,Srong Buy
2020-01-08,stock,BABA,Neutral,Srong Buy
2020-01-08,stock,AMZN,Sell,Srong Buy
2020-01-08,crypto,BTCUSD,Neutral,Srong Buy
2020-01-08,crypto,XRPUSD,Neutral,Buy
2020-01-08,crypto,IOTAUSD,Sell,Buy
2020-01-08,crypto,DASHUSD,Neutral,Buy
2020-01-08,crypto,BNBUSD,Buy,Buy
2020-01-08,crypto,LTCUSD,Buy,Buy
2020-01-08,crypto,ETHUSD,Buy,Buy
2020-01-08,crypto,EOSUSD,Buy,Buy
2020-01-09,index,NIFTY,Sell,Sell
2020-01-09,index,VIX,Buy,Sell
2020-01-09,index,SPX,Sell,Srong Buy
2020-01-09,index,TSX,Neutral,Srong Buy
2020-01-09,index,IXIC,Neutral,Srong Buy
2020-01-09,index,NI225,Neutral,Sell
2020-01-09,index,DAX,Sell,Srong Buy
2020-01-09,index,DJI,Sell,Srong Buy
2020-01-09,crypto,BNBUSD,Buy,Neutral
2020-01-09,crypto,LTCUSD,Buy,Buy
2020-01-09,crypto,ETHUSD,Buy,Neutral
2020-01-09,crypto,XRPUSD,Buy,Neutral
2020-01-09,crypto,BTCUSD,Buy,Srong Buy
2020-01-09,crypto,IOTAUSD,Buy,Neutral
2020-01-09,crypto,EOSUSD,Buy,Buy
2020-01-09,crypto,DASHUSD,Buy,Buy
2020-01-09,stock,AAPL,Buy,Srong Buy
2020-01-09,stock,GOOG,Sell,Srong Buy
2020-01-09,stock,MSFT,Sell,Srong Buy
2020-01-09,stock,FB,Sell,Srong Buy
2020-01-09,stock,JNJ,Buy,Srong Buy
2020-01-09,stock,AMZN,Buy,Srong Buy
2020-01-09,stock,JPM,Sell,Buy
2020-01-09,stock,BABA,Buy,Srong Buy
2020-01-10,crypto,EOSUSD,Buy,Buy
2020-01-10,crypto,DASHUSD,Neutral,Buy
2020-01-10,crypto,XRPUSD,Buy,Sell
2020-01-10,crypto,BTCUSD,Buy,Buy
2020-01-10,crypto,IOTAUSD,Neutral,Sell
2020-01-10,crypto,BNBUSD,Neutral,Neutral
2020-01-10,crypto,ETHUSD,Neutral,Neutral
2020-01-10,crypto,LTCUSD,Neutral,Buy
2020-01-10,stock,JNJ,Sell,Srong Buy
2020-01-10,stock,FB,Buy,Srong Buy
2020-01-10,stock,BABA,Sell,Srong Buy
2020-01-10,stock,GOOG,Sell,Srong Buy
2020-01-10,stock,AMZN,Neutral,Srong Buy
2020-01-10,stock,JPM,Sell,Buy
2020-01-10,stock,AAPL,Buy,Srong Buy
2020-01-10,stock,MSFT,Neutral,Srong Buy
2020-01-10,index,NIFTY,Sell,Srong Buy
2020-01-10,index,SPX,Buy,Srong Buy
2020-01-10,index,TSX,Buy,Srong Buy
2020-01-10,index,NI225,Sell,Srong Buy
2020-01-10,index,VIX,Sell,Srong Sell
2020-01-10,index,DJI,Buy,Srong Buy
2020-01-10,index,DAX,Buy,Srong Buy
2020-01-10,index,IXIC,Buy,Srong Buy
2020-01-11,crypto,BNBUSD,Buy,Buy
2020-01-11,crypto,BTCUSD,Buy,Srong Buy
2020-01-11,crypto,IOTAUSD,Buy,Buy
2020-01-11,crypto,ETHUSD,Buy,Buy
2020-01-11,crypto,LTCUSD,Buy,Buy
2020-01-11,crypto,DASHUSD,Buy,Buy
2020-01-11,crypto,XRPUSD,Buy,Buy
2020-01-11,crypto,EOSUSD,Buy,Srong Buy
2020-01-12,crypto,DASHUSD,Neutral,Srong Buy
2020-01-12,crypto,BTCUSD,Buy,Srong Buy
2020-01-12,crypto,LTCUSD,Sell,Buy
2020-01-12,crypto,XRPUSD,Neutral,Buy
2020-01-12,crypto,BNBUSD,Buy,Buy
2020-01-12,crypto,IOTAUSD,Neutral,Buy
2020-01-12,crypto,EOSUSD,Sell,Srong Buy
2020-01-12,crypto,ETHUSD,Buy,Buy
2020-01-13,crypto,LTCUSD,Buy,Srong Buy
2020-01-13,crypto,BTCUSD,Buy,Srong Buy
2020-01-13,crypto,BNBUSD,Buy,Buy
2020-01-13,crypto,DASHUSD,Sell,Srong Buy
2020-01-13,crypto,EOSUSD,Neutral,Srong Buy
2020-01-13,crypto,IOTAUSD,Neutral,Buy
2020-01-13,crypto,ETHUSD,Buy,Buy
2020-01-13,crypto,XRPUSD,Neutral,Buy
2020-01-13,stock,AMZN,Buy,Srong Buy
2020-01-13,stock,JPM,Neutral,Buy
2020-01-13,stock,AAPL,Buy,Srong Buy
2020-01-13,stock,BABA,Sell,Srong Buy
2020-01-13,stock,GOOG,Buy,Srong Buy
2020-01-13,stock,MSFT,Buy,Srong Buy
2020-01-13,stock,FB,Neutral,Srong Buy
2020-01-13,stock,JNJ,Neutral,Srong Buy
2020-01-13,index,VIX,Sell,Srong Sell
2020-01-13,index,SPX,Neutral,Srong Buy
2020-01-13,index,NIFTY,Neutral,Srong Buy
2020-01-13,index,TSX,Buy,Srong Buy
2020-01-13,index,NI225,Sell,Srong Buy
2020-01-13,index,IXIC,Neutral,Srong Buy
2020-01-13,index,DJI,Buy,Srong Buy
2020-01-13,index,DAX,Buy,Srong Buy
2020-01-14,stock,JNJ,Sell,Srong Buy
2020-01-14,stock,MSFT,Neutral,Srong Buy
2020-01-14,stock,JPM,Sell,Buy
2020-01-14,stock,FB,Buy,Srong Buy
2020-01-14,stock,AMZN,Neutral,Srong Buy
2020-01-14,stock,GOOG,Sell,Srong Buy
2020-01-14,stock,AAPL,Buy,Srong Buy
2020-01-14,stock,BABA,Neutral,Srong Buy
2020-01-14,crypto,BNBUSD,Buy,Buy
2020-01-14,crypto,DASHUSD,Buy,Srong Buy
2020-01-14,crypto,LTCUSD,Buy,Buy
2020-01-14,crypto,ETHUSD,Buy,Buy
2020-01-14,crypto,XRPUSD,Buy,Buy
2020-01-14,crypto,IOTAUSD,Buy,Buy
2020-01-14,crypto,EOSUSD,Neutral,Srong Buy
2020-01-14,crypto,BTCUSD,Buy,Srong Buy
2020-01-14,index,TSX,Neutral,Srong Buy
2020-01-14,index,NI225,Sell,Srong Buy
2020-01-14,index,DJI,Buy,Srong Buy
2020-01-14,index,SPX,Neutral,Srong Buy
2020-01-14,index,IXIC,Neutral,Srong Buy
2020-01-14,index,DAX,Buy,Srong Buy
2020-01-14,index,NIFTY,Sell,Srong Buy
2020-01-14,index,VIX,Sell,Srong Sell
2020-01-15,crypto,BNBUSD,Buy,Buy
2020-01-15,crypto,BTCUSD,Buy,Srong Buy
2020-01-15,crypto,EOSUSD,Sell,Srong Buy
2020-01-15,crypto,XRPUSD,Buy,Srong Buy
2020-01-15,crypto,LTCUSD,Neutral,Srong Buy
2020-01-15,crypto,DASHUSD,Sell,Srong Buy
2020-01-15,crypto,IOTAUSD,Neutral,Buy
2020-01-15,crypto,ETHUSD,Buy,Srong Buy
2020-01-15,stock,GOOG,Sell,Srong Buy
2020-01-15,stock,JNJ,Sell,Srong Buy
2020-01-15,stock,MSFT,Sell,Srong Buy
2020-01-15,stock,FB,Sell,Srong Buy
2020-01-15,stock,BABA,Buy,Srong Buy
2020-01-15,stock,AMZN,Neutral,Srong Buy
2020-01-15,stock,AAPL,Buy,Srong Buy
2020-01-15,stock,JPM,Sell,Srong Buy
2020-01-15,index,NIFTY,Neutral,Srong Buy
2020-01-15,index,VIX,Sell,Srong Sell
2020-01-15,index,DJI,Neutral,Srong Buy
2020-01-15,index,SPX,Sell,Srong Buy
2020-01-15,index,DAX,Buy,Srong Buy
2020-01-15,index,TSX,Neutral,Srong Buy
2020-01-15,index,NI225,Sell,Srong Buy
2020-01-15,index,IXIC,Sell,Srong Buy
2020-01-16,crypto,DASHUSD,Neutral,Srong Buy
2020-01-16,crypto,LTCUSD,Sell,Srong Buy
2020-01-16,crypto,ETHUSD,Neutral,Srong Buy
2020-01-16,crypto,IOTAUSD,Neutral,Srong Buy
2020-01-16,crypto,BNBUSD,Sell,Srong Buy
2020-01-16,crypto,XRPUSD,Buy,Srong Buy
2020-01-16,crypto,BTCUSD,Sell,Srong Buy
2020-01-16,crypto,EOSUSD,Neutral,Srong Buy
2020-01-16,stock,JPM,Neutral,Neutral
2020-01-16,stock,JNJ,Sell,Srong Buy
2020-01-16,stock,GOOG,Sell,Srong Buy
2020-01-16,stock,AMZN,Neutral,Srong Buy
2020-01-16,stock,AAPL,Buy,Srong Buy
2020-01-16,stock,BABA,Buy,Srong Buy
2020-01-16,stock,MSFT,Buy,Srong Buy
2020-01-16,stock,FB,Neutral,Srong Buy
2020-01-16,index,SPX,Buy,Srong Buy
2020-01-16,index,VIX,Sell,Srong Sell
2020-01-16,index,NI225,Neutral,Srong Buy
2020-01-16,index,DAX,Sell,Srong Buy
2020-01-16,index,TSX,Neutral,Srong Buy
2020-01-16,index,IXIC,Buy,Srong Buy
2020-01-16,index,NIFTY,Buy,Srong Buy
2020-01-16,index,DJI,Buy,Srong Buy
2020-01-17,stock,JPM,Buy,Buy
2020-01-17,stock,AMZN,Buy,Srong Buy
2020-01-17,stock,AAPL,Buy,Srong Buy
2020-01-17,stock,MSFT,Neutral,Srong Buy
2020-01-17,stock,JNJ,Sell,Srong Buy
2020-01-17,stock,GOOG,Buy,Srong Buy
2020-01-17,stock,BABA,Neutral,Srong Buy
2020-01-17,stock,FB,Buy,Srong Buy
2020-01-17,crypto,ETHUSD,Buy,Srong Buy
2020-01-17,crypto,XRPUSD,Buy,Buy
2020-01-17,crypto,LTCUSD,Buy,Srong Buy
2020-01-17,crypto,BTCUSD,Buy,Srong Buy
2020-01-17,crypto,EOSUSD,Buy,Srong Buy
2020-01-17,crypto,DASHUSD,Buy,Srong Buy
2020-01-17,crypto,IOTAUSD,Neutral,Srong Buy
2020-01-17,crypto,BNBUSD,Neutral,Srong Buy
2020-01-17,index,DAX,Buy,Srong Buy
2020-01-17,index,DJI,Buy,Srong Buy
2020-01-17,index,NI225,Buy,Srong Buy
2020-01-17,index,TSX,Buy,Srong Buy
2020-01-17,index,IXIC,Buy,Srong Buy
2020-01-17,index,SPX,Neutral,Srong Buy
2020-01-17,index,VIX,Sell,Srong Sell
2020-01-17,index,NIFTY,Neutral,Srong Buy
2020-01-18,crypto,BNBUSD,Neutral,Srong Buy
2020-01-18,crypto,ETHUSD,Neutral,Srong Buy
2020-01-18,crypto,LTCUSD,Neutral,Srong Buy
2020-01-18,crypto,EOSUSD,Sell,Srong Buy
2020-01-18,crypto,BTCUSD,Buy,Srong Buy
2020-01-18,crypto,DASHUSD,Buy,Srong Buy
2020-01-18,crypto,IOTAUSD,Sell,Srong Buy
2020-01-18,crypto,XRPUSD,Buy,Srong Buy
2020-01-19,crypto,BNBUSD,Sell,Srong Buy
2020-01-19,crypto,XRPUSD,Neutral,Srong Buy
2020-01-19,crypto,LTCUSD,Sell,Srong Buy
2020-01-19,crypto,DASHUSD,Buy,Srong Buy
2020-01-19,crypto,IOTAUSD,Sell,Srong Buy
2020-01-19,crypto,EOSUSD,Sell,Srong Buy
